playerID,yearID,playerStint,teamID,league,numberOfGames,numberOfGamesAsBatter,AtBatting,runs,hits,doules,tripples,homeRuns,runsBattedIn,stolenBases,caughtStealing,baseOnBalls,strikeouts,intentionalWalks,hitsByPitch,sacrificeHits,sacrificeFlies,groundedIntoDoublePlays,G_old,playerName
mayda02,1997,1,ANA,AL,29,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Darrell Kevin
mayde01,1997,1,PHI,NL,83,83,149,8,34,5,1,1,13,4,1,8,26,3,0,0,1,4,83,Derrick Brant
mayele01,1959,1,ML1,NL,51,51,140,17,42,5,1,4,16,2,2,7,26,2,1,2,0,2,51,Arthur Lee
mayele01,1960,1,ML1,NL,41,41,83,14,25,6,0,0,2,5,0,7,21,2,1,0,1,1,41,Arthur Lee
mayele01,1961,1,ML1,NL,110,110,373,68,101,11,5,14,41,10,1,36,50,2,3,2,3,1,110,Arthur Lee
mayele01,1962,1,ML1,NL,99,99,349,40,85,10,0,10,41,9,3,25,58,2,1,0,3,2,99,Arthur Lee
mayele01,1963,1,ML1,NL,124,124,442,67,120,22,7,11,34,14,2,36,52,2,3,3,3,6,124,Arthur Lee
mayele01,1964,1,ML1,NL,153,153,588,96,179,44,5,10,74,5,10,34,54,3,4,0,1,10,153,Arthur Lee
mayele01,1965,1,ML1,NL,15,15,53,8,16,2,0,2,7,0,0,2,6,0,1,0,0,0,15,Arthur Lee
mayele01,1969,2,WS2,AL,71,71,238,41,69,9,3,9,26,1,3,20,25,0,0,0,0,8,71,Arthur Lee
mayele01,1970,1,WS2,AL,96,96,255,28,67,12,1,7,30,4,2,21,32,1,1,0,0,3,96,Arthur Lee
mayered01,1890,1,PHI,NL,117,117,484,49,117,25,5,1,70,20,,22,36,,8,,,,117,Edward H.
mayered01,1891,1,PHI,NL,68,68,268,24,50,2,4,0,31,7,,14,29,,4,,,,68,Edward H.
mayerer01,1912,1,PHI,NL,7,7,3,0,0,0,0,0,0,0,,0,1,,0,0,,,7,Jacob Erskine
mayerer01,1913,1,PHI,NL,39,39,50,0,6,2,0,0,0,0,,3,12,,0,0,,,39,Jacob Erskine
mayerer01,1914,1,PHI,NL,48,48,108,10,21,4,1,1,5,0,,6,24,,0,3,,,48,Jacob Erskine
mayerer01,1915,1,PHI,NL,43,43,88,7,21,2,1,1,7,0,,4,24,,1,5,,,43,Jacob Erskine
mayerer01,1916,1,PHI,NL,28,28,38,2,5,0,0,0,3,0,,4,8,,0,2,,,28,Jacob Erskine
mayerer01,1917,1,PHI,NL,28,28,51,7,10,1,0,0,2,0,,2,11,,0,5,,,28,Jacob Erskine
mayerer01,1918,1,PHI,NL,13,13,37,3,8,0,2,0,7,0,,1,8,,0,3,,,13,Jacob Erskine
mayespa01,1911,1,PHI,NL,5,5,5,1,0,0,0,0,0,0,,1,2,,1,1,,,5,Adair Bushyhead
maynebr01,2004,2,LAN,NL,47,47,96,5,18,0,0,0,5,0,0,14,24,4,0,1,2,2,47,Brent Danem
mayoed01,1937,1,BSN,NL,65,65,172,19,39,6,1,1,18,1,,15,20,,1,11,,7,65,Edward Joseph
mayoed01,1938,1,BSN,NL,8,8,14,2,3,0,0,1,4,0,,1,0,,0,0,,1,8,Edward Joseph
mayoja01,1948,1,PHI,NL,12,12,35,7,8,2,1,0,3,1,,7,7,,2,0,,0,12,John Lewis
mayoja01,1949,1,PHI,NL,45,45,39,3,5,0,0,0,2,0,,4,5,,0,0,,1,45,John Lewis
mayoja01,1950,1,PHI,NL,18,18,36,1,8,3,0,0,3,0,,2,5,,0,0,,0,18,John Lewis
mayoja01,1951,1,PHI,NL,9,9,7,1,1,0,0,0,0,0,0,0,0,,0,0,,0,9,John Lewis
mayoja01,1952,1,PHI,NL,50,50,119,13,29,5,0,1,4,1,3,12,17,,0,1,,4,50,John Lewis
mayoja01,1953,1,PHI,NL,5,5,4,0,0,0,0,0,0,0,0,0,1,,0,0,,0,5,John Lewis
maypi01,1939,1,PHI,NL,135,135,464,49,133,27,3,2,62,4,,41,20,,1,25,,16,135,Merrill Glend
maypi01,1940,1,PHI,NL,136,136,501,59,147,24,2,1,48,2,,58,33,,4,8,,9,136,Merrill Glend
maypi01,1941,1,PHI,NL,142,142,490,46,131,17,4,0,39,2,,55,30,,2,8,,18,142,Merrill Glend
maypi01,1942,1,PHI,NL,115,115,345,25,82,15,0,0,18,3,,51,17,,1,11,,8,115,Merrill Glend
maypi01,1943,1,PHI,NL,137,137,415,31,117,19,2,1,48,2,,56,21,,1,9,,18,137,Merrill Glend
maysal01,1886,1,NY4,AA,41,41,135,11,16,3,1,1,10,2,,4,,,2,,,,41,Albert C.
maysal01,1887,1,NY4,AA,62,62,221,23,45,15,4,2,23,7,,10,,,1,,,,62,Albert C.
maysal01,1889,1,CL6,AA,21,21,54,4,7,1,0,0,4,1,,11,10,,0,,,,21,Albert C.
maysal01,1890,1,CL6,AA,1,1,3,0,0,0,0,0,0,0,,1,,,0,,,,1,Albert C.
maysc01,1988,1,TEX,AL,3,0,,,,,,,,,,,,,,,,,3,Scott Francis
mazalu01,2008,1,LAN,NL,45,45,79,7,18,1,0,1,4,0,0,5,11,0,1,3,0,5,45,Luis Alberto
mazzeme01,1940,1,PHI,NL,69,69,156,16,37,5,4,0,13,1,,19,15,,0,5,,5,69,Melvin Leonard
mazzile01,1982,1,TEX,AL,58,58,195,23,47,8,0,4,17,11,6,28,26,0,1,0,0,4,58,Lee Louis
mcafebi01,1931,1,BSN,NL,18,18,3,0,0,0,0,0,0,0,,0,0,,0,0,,,18,William Fort
mcaleji01,1890,1,CLP,PL,86,86,341,58,91,8,7,1,42,21,,37,33,,1,,,,86,James Robert
mcallsp01,1902,2,BLA,AL,3,3,11,0,1,0,0,0,1,0,,1,,,0,0,,,3,Lewis William
mcatebu01,1871,1,CH1,NA,26,26,135,34,37,8,2,0,10,5,3,5,2,,,,,,26,Michael James
mcatebu01,1872,1,TRO,NA,25,25,129,30,28,3,1,0,15,0,2,1,2,,,,,,25,Michael James
mcaulge01,1904,1,BSN,NL,1,1,2,0,1,0,0,0,0,0,,0,,,0,0,,,1,Eugene Leo
mcavoge01,1914,1,PHI,NL,1,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,,1,George Robert
mcbeaal01,1969,2,LAN,NL,31,31,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,31,Alvin O'Neal
mcbeaal01,1970,1,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Alvin O'Neal
mcbriba01,1977,2,PHI,NL,85,85,280,55,95,20,5,11,41,27,4,25,25,2,3,0,6,4,85,Arnold Ray
mcbriba01,1978,1,PHI,NL,122,122,472,68,127,20,4,10,49,28,3,28,68,3,5,2,3,4,122,Arnold Ray
mcbriba01,1979,1,PHI,NL,151,151,582,82,163,16,12,12,60,25,14,41,77,3,4,3,7,6,151,Arnold Ray
mcbriba01,1980,1,PHI,NL,137,137,554,68,171,33,10,9,87,13,10,26,58,4,5,2,6,17,137,Arnold Ray
mcbriba01,1981,1,PHI,NL,58,58,221,26,60,17,1,2,21,5,0,11,25,1,0,1,2,6,58,Arnold Ray
mcbridi01,1876,1,BSN,NL,4,4,16,2,3,0,0,0,4,,,0,0,,,,,,4,John Dickson
mcbrima01,2005,1,ATL,NL,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Joseph Macay
mcbrima01,2006,1,ATL,NL,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,Joseph Macay
mcbrima01,2007,1,ATL,NL,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Joseph Macay
mccabjo01,1965,1,WS2,AL,14,14,27,1,5,0,0,1,5,1,0,4,13,0,0,0,1,0,14,Joseph Robert
mccafha01,1882,1,SL4,AA,38,38,153,23,42,8,6,0,,0,,3,,,,,,,38,Harry Charles
mccafha01,1883,1,SL4,AA,5,5,18,0,1,0,0,0,1,0,,1,,,,,,,5,Harry Charles
mccafsp01,1889,1,CL6,AA,2,2,1,1,1,0,0,0,0,0,,1,0,,0,,,,2,Charles P.
mccalla01,1979,1,TEX,AL,2,0,,,,,,,,,,,,,,,,,2,Larry Stephen
mccanbr01,2005,1,ATL,NL,59,59,180,20,50,7,0,5,23,1,1,18,26,5,1,4,1,5,59,Brian Michael
mccanbr01,2006,1,ATL,NL,130,130,442,61,147,34,0,24,93,2,0,41,54,8,3,0,6,12,130,Brian Michael
mccanbr01,2007,1,ATL,NL,139,139,504,51,136,38,0,18,92,0,1,35,74,7,5,2,6,19,139,Brian Michael
mccanbr01,2008,1,ATL,NL,145,145,509,68,153,42,1,23,87,5,0,57,64,4,4,0,3,17,145,Brian Michael
mccanbr01,2009,1,ATL,NL,138,138,488,63,137,35,1,21,94,4,1,49,83,3,5,3,6,17,,Brian Michael
mccanbr01,2010,1,ATL,NL,143,143,479,63,129,25,0,21,77,5,2,74,98,10,9,0,4,12,,Brian Michael
mccanbr01,2011,1,ATL,NL,128,128,466,51,126,19,0,24,71,3,2,57,89,14,2,0,2,10,128,Brian Michael
mccanbr01,2012,1,ATL,NL,121,,439,44,101,14,0,20,67,3,0,44,76,7,1,0,3,15,,Brian Michael
mccarbi01,1905,1,BSN,NL,1,1,3,0,0,0,0,0,0,0,,0,,,0,0,,,1,William John
mccarbi02,1906,1,BSN,NL,1,1,1,0,0,0,0,0,2,0,,0,,,0,0,,,1,William Thomas
mccarbr01,2007,1,TEX,AL,23,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,Brandon Patrick
mccarbr01,2008,1,TEX,AL,5,0,,,,,,,,,,,,,,,,,5,Brandon Patrick
mccarbr01,2009,1,TEX,AL,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brandon Patrick
mccarjo03,1943,1,BSN,NL,78,78,313,32,95,24,6,2,33,1,,10,19,,1,3,,11,78,John Joseph
mccarjo03,1946,1,BSN,NL,2,2,7,0,1,0,0,0,1,0,,2,0,,0,0,,0,2,John Joseph
mccarti01,1970,1,PHI,NL,44,44,164,16,47,11,1,4,14,2,2,14,10,4,1,1,0,3,44,James Timothy
mccarti01,1971,1,PHI,NL,134,134,474,51,132,20,5,8,46,5,3,43,26,7,1,3,4,11,134,James Timothy
mccarti01,1972,1,PHI,NL,45,45,152,14,36,8,0,2,14,1,2,17,15,2,2,0,2,2,45,James Timothy
mccarti01,1975,2,PHI,NL,47,47,59,6,15,2,0,1,7,0,0,14,7,3,0,0,0,0,47,James Timothy
mccarti01,1976,1,PHI,NL,90,90,155,26,43,11,2,3,29,2,1,35,14,2,1,1,2,1,90,James Timothy
mccarti01,1977,1,PHI,NL,93,93,169,28,54,13,2,6,30,3,5,28,11,1,2,0,6,4,93,James Timothy
mccarti01,1978,1,PHI,NL,90,90,146,18,36,9,1,1,14,2,2,28,24,6,2,0,4,3,90,James Timothy
mccarti01,1979,1,PHI,NL,79,79,137,13,33,5,1,1,12,2,0,19,12,5,1,2,2,7,79,James Timothy
mccarti01,1980,1,PHI,NL,6,6,5,2,1,1,0,0,2,0,0,1,0,0,0,1,0,1,6,James Timothy
mccarto01,1885,1,BSN,NL,40,40,148,16,27,2,0,0,11,,,5,25,,,,,,40,Thomas Francis Michael
mccarto01,1886,1,PHI,NL,8,8,27,6,5,2,1,0,3,1,,2,3,,,,,,8,Thomas Francis Michael
mccarto01,1887,1,PHI,NL,18,18,70,7,13,4,0,0,6,15,,2,5,,1,,,,18,Thomas Francis Michael
mccarto01,1888,1,SL4,AA,131,131,511,107,140,20,3,1,68,93,,38,,,3,,,,131,Thomas Francis Michael
mccarto01,1889,1,SL4,AA,140,140,604,136,176,24,7,2,63,57,,46,26,,6,,,,140,Thomas Francis Michael
mccarto01,1890,1,SL4,AA,133,133,548,137,192,28,9,6,69,83,,66,,,11,,,,133,Thomas Francis Michael
mccarto01,1891,1,SL4,AA,136,136,578,127,179,21,6,8,95,37,,50,19,,10,,,,136,Thomas Francis Michael
mccarto01,1892,1,BSN,NL,152,152,603,119,146,19,5,4,63,53,,93,29,,4,,,,152,Thomas Francis Michael
mccarto01,1893,1,BSN,NL,116,116,462,107,160,28,6,5,111,46,,64,10,,3,,,,116,Thomas Francis Michael
mccarto01,1894,1,BSN,NL,127,127,539,118,188,21,8,13,126,43,,59,17,,6,,,,127,Thomas Francis Michael
mccarto01,1895,1,BSN,NL,117,117,452,90,131,13,2,2,73,18,,72,12,,3,15,,,117,Thomas Francis Michael
mccarto02,1908,3,BSN,NL,14,14,35,3,6,1,0,0,2,0,,1,,,1,4,,,14,Thomas Patrick
mccarto02,1909,1,BSN,NL,9,9,16,1,2,0,0,0,1,0,,2,,,0,1,,,9,Thomas Patrick
mccaual01,1884,1,IN2,AA,17,17,53,7,10,0,1,0,5,0,,12,,,2,,,,17,Allen A.
mccaual01,1890,1,PHI,NL,112,112,418,63,102,25,7,1,42,8,,57,38,,8,,,,112,Allen A.
mccaubi01,1895,1,WAS,NL,1,1,2,0,0,0,0,0,0,0,,0,0,,0,0,,,1,William H.
mccauji01,1884,1,SL4,AA,1,1,2,0,0,0,0,0,0,0,,0,,,0,,,,1,James Adelbert
mccauji01,1885,1,BFN,NL,24,24,84,4,15,2,1,0,7,,,11,12,,,,,,24,James Adelbert
mccaupa01,1896,1,WAS,NL,26,26,84,14,21,3,0,3,11,3,,7,8,,1,3,,,26,Patrick F.
mcclajo01,1961,1,WS2,AL,33,33,68,4,14,4,0,0,4,0,0,1,16,0,0,2,1,0,33,Joseph Fred
mcclajo01,1962,1,WS2,AL,10,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Joseph Fred
mcclebi01,1883,1,PHI,NL,80,80,326,42,75,21,4,1,33,,,19,18,,,,,,80,William Henry
mcclebi01,1884,1,PHI,NL,111,111,450,71,116,13,2,3,33,,,28,43,,,,,,111,William Henry
mccleje01,1913,1,BSN,NL,2,2,3,0,0,0,0,0,0,0,,1,0,,0,0,,,2,Jefferson Lamar
mcclobi01,1884,1,WIL,UA,9,9,30,0,3,0,0,0,,0,,0,,,,,,,9,William George
mccloji01,1936,1,BSN,NL,4,4,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,4,James Ellwood
mcclojo01,1906,1,PHI,NL,9,9,15,2,3,1,0,0,1,0,,0,,,0,0,,,9,James John
mcclojo01,1907,1,PHI,NL,3,3,4,0,0,0,0,0,0,0,,1,,,0,0,,,3,James John
mcclubo01,1993,1,FLO,NL,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Robert Craig
mccluha01,1882,1,BSN,NL,2,2,6,1,2,0,0,0,0,,,0,1,,,,,,2,Harold Murray
mcconsa02,2004,1,ATL,NL,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,John Samuel
mccordo01,1980,1,PHI,NL,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Donald Ross
mccordo01,1981,1,PHI,NL,3,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,Donald Ross
mccorfr01,1946,1,PHI,NL,135,135,504,46,143,20,2,11,66,2,,36,21,,1,2,,11,135,Frank Andrew
mccorfr01,1947,1,PHI,NL,15,15,40,7,9,2,0,1,8,0,,3,2,,0,0,,2,15,Frank Andrew
mccorfr01,1947,2,BSN,NL,81,81,212,24,75,18,2,2,43,2,,11,8,,0,2,,8,81,Frank Andrew
mccorfr01,1948,1,BSN,NL,75,75,180,14,45,9,2,4,34,0,,10,9,,0,4,,5,75,Frank Andrew
mccorha01,1881,1,WOR,NL,12,12,45,1,6,0,0,0,3,,,5,6,,,,,,12,Patrick Henry
mccormi02,1946,2,BSN,NL,59,59,164,23,43,6,2,1,16,0,,11,7,,0,2,,2,59,Myron Winthrop
mccormi02,1947,1,BSN,NL,92,92,284,42,81,13,7,3,36,1,,20,21,,0,11,,10,92,Myron Winthrop
mccormi02,1948,1,BSN,NL,115,115,343,45,104,22,7,1,39,1,,32,34,,0,8,,7,115,Myron Winthrop
mccormi03,1965,1,WS2,AL,45,45,41,2,3,0,0,0,1,0,0,6,15,0,0,4,0,1,45,Michael Francis
mccormi03,1966,1,WS2,AL,41,41,66,5,14,0,0,2,5,0,0,3,23,0,0,5,0,0,41,Michael Francis
mccormo01,1908,1,PHI,NL,11,11,22,0,2,0,0,0,2,0,,2,,,0,1,,,11,Harry Elwood
mccoyar01,1889,1,WS8,NL,2,2,6,0,0,0,0,0,0,0,,2,1,,0,,,,2,Arthur Gray
mccrato01,1971,1,WS2,AL,122,122,207,33,44,6,4,7,25,3,3,19,38,2,5,0,3,4,122,Tommy Lee
mccreto01,1903,2,BSN,NL,23,23,83,15,18,2,1,1,10,6,,9,,,0,1,,,23,Thomas Livingston
mcculla01,1992,1,TEX,AL,5,0,,,,,,,,,,,,,,,,,5,Lance Graye
mccurha01,1930,1,PHI,NL,80,80,148,23,49,6,2,1,25,0,,15,12,,0,3,,,80,Harry Henry
mccurha01,1931,1,PHI,NL,66,66,150,21,43,9,0,1,25,2,,23,16,,0,5,,,66,Harry Henry
mccurha01,1932,1,PHI,NL,62,62,136,13,32,6,1,1,14,0,,17,13,,1,3,,,62,Harry Henry
mccurha01,1933,1,PHI,NL,73,73,54,9,15,1,0,2,12,0,,16,6,,1,0,,0,73,Harry Henry
mcdermi03,1957,1,KC1,AL,58,58,49,6,12,1,0,4,7,0,0,9,16,2,0,0,0,2,58,Maurice Joseph
mcdermi03,1961,2,KC1,AL,7,7,5,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,7,Maurice Joseph
mcderte01,1972,1,LAN,NL,9,9,23,2,3,0,0,0,0,0,0,2,8,0,0,1,0,1,9,Terrance Michael
mcdevda01,1958,1,LAN,NL,13,13,15,1,2,1,0,0,2,0,0,0,6,0,0,0,0,0,13,Daniel Eugene
mcdevda01,1959,1,LAN,NL,39,39,46,4,5,1,0,0,3,0,0,0,17,0,1,2,0,0,39,Daniel Eugene
mcdevda01,1960,1,LAN,NL,24,24,10,2,2,0,0,0,0,0,0,1,6,0,0,2,0,0,24,Daniel Eugene
mcdevda01,1962,1,KC1,AL,33,33,9,0,2,0,0,0,1,0,0,0,4,0,0,0,1,0,33,Daniel Eugene
mcdoned01,1909,1,PHI,NL,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,,,1,Edward Sebastian
mcdoned01,1910,1,PHI,NL,5,5,9,1,1,0,0,0,0,0,,0,1,,0,0,,,5,Edward Sebastian
mcdoned02,1911,1,BSN,NL,54,54,175,28,36,7,3,1,21,11,,40,39,,2,3,,,54,Edward Cyril
mcdoned02,1912,1,BSN,NL,121,121,459,70,119,23,6,2,34,22,,70,91,,5,6,,,121,Edward Cyril
mcdonja02,2000,1,TEX,AL,38,38,94,15,22,5,0,3,13,4,4,17,25,0,1,2,0,2,38,Jason Adam
mcdonja03,2008,1,LAN,NL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,James Zell
mcdonja03,2009,1,LAN,NL,45,44,9,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,,James Zell
mcdonja03,2010,1,LAN,NL,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,James Zell
mcdonji01,1885,1,BFN,NL,5,5,14,0,0,0,0,0,0,,,0,4,,,,,,5,James Augustus
mcdonte01,1913,2,BSN,NL,62,62,145,24,52,4,4,0,18,4,,15,17,,1,6,,,62,Charles C.
mcdouma01,2005,1,TEX,AL,18,18,18,3,3,1,0,0,0,0,0,0,10,0,0,0,0,1,18,Marshall James
mcdowja01,1998,1,ANA,AL,14,0,,,,,,,,,,,,,,,,,14,Jack Burns
mcdowja01,1999,1,ANA,AL,4,0,,,,,,,,,,,,,,,,,4,Jack Burns
mcdowod01,1985,1,TEX,AL,111,111,406,63,97,14,5,18,42,25,7,36,85,2,3,5,2,6,111,Oddibe
mcdowod01,1986,1,TEX,AL,154,154,572,105,152,24,7,18,49,33,15,65,112,5,1,3,2,12,154,Oddibe
mcdowod01,1987,1,TEX,AL,128,128,407,65,98,26,4,14,52,24,2,51,99,0,0,3,2,8,128,Oddibe
mcdowod01,1988,1,TEX,AL,120,120,437,55,108,19,5,6,37,33,10,41,89,2,2,2,5,3,120,Oddibe
mcdowod01,1989,2,ATL,NL,76,76,280,56,85,18,4,7,24,15,10,27,37,3,0,1,0,0,76,Oddibe
mcdowod01,1990,1,ATL,NL,113,113,305,47,74,14,0,7,25,13,2,21,53,0,2,0,1,3,113,Oddibe
mcdowod01,1994,1,TEX,AL,59,59,183,34,48,5,1,1,15,14,2,28,39,0,0,6,3,3,59,Oddibe
mcdowro01,1989,2,PHI,NL,44,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,Roger Alan
mcdowro01,1990,1,PHI,NL,72,72,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72,Roger Alan
mcdowro01,1991,1,PHI,NL,38,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,Roger Alan
mcdowro01,1991,2,LAN,NL,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Roger Alan
mcdowro01,1992,1,LAN,NL,65,65,3,1,0,0,0,0,0,0,0,2,3,0,1,1,0,0,65,Roger Alan
mcdowro01,1993,1,LAN,NL,54,54,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54,Roger Alan
mcdowro01,1994,1,LAN,NL,32,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,Roger Alan
mcdowro01,1995,1,TEX,AL,64,0,,,,,,,,,,,,,,,,,64,Roger Alan
mcelrch01,1989,1,PHI,NL,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Charles Dwayne
mcelrch01,1990,1,PHI,NL,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Charles Dwayne
mcelrch01,1997,1,ANA,AL,13,0,,,,,,,,,,,,,,,,,13,Charles Dwayne
mcelrji01,1884,1,PHI,NL,14,14,48,3,7,0,0,0,3,,,1,12,,,,,,14,James D.
mcelrji01,1884,2,WIL,UA,1,1,2,0,0,0,0,0,,0,,0,,,,,,,1,James D.
mcelyfr01,1942,1,BSN,NL,7,7,4,2,0,0,0,0,0,0,,0,0,,0,0,,0,7,Frank
mcfadba01,1902,1,PHI,NL,1,1,3,0,0,0,0,0,0,0,,0,,,0,0,,,1,Bernard Joseph
mcfarch01,1884,1,BLU,UA,3,3,14,2,3,1,0,0,,0,,0,,,,,,,3,Christopher
