playerID,yearID,playerStint,teamID,league,numberOfGames,numberOfGamesAsBatter,AtBatting,runs,hits,doules,tripples,homeRuns,runsBattedIn,stolenBases,caughtStealing,baseOnBalls,strikeouts,intentionalWalks,hitsByPitch,sacrificeHits,sacrificeFlies,groundedIntoDoublePlays,G_old,playerName
lloydgr01,2002,1,MON,NL,41,37,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,Graeme John
loaizes01,2004,2,NYA,AL,10,0,,,,,,,,,,,,,,,,,10,Esteban Antonio
loaizes01,2006,1,OAK,AL,26,2,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,26,Esteban Antonio
loaizes01,2007,1,OAK,AL,2,0,,,,,,,,,,,,,,,,,2,Esteban Antonio
loberha01,1915,1,NY1,NL,106,106,386,46,97,18,4,0,38,14,15,25,24,,4,15,,,106,John Bernard
loberha01,1916,1,NY1,NL,48,48,76,6,17,3,2,0,11,2,,5,8,,0,4,,,48,John Bernard
loberha01,1917,1,NY1,NL,50,50,52,4,10,1,0,1,5,2,,5,5,,1,1,,,50,John Bernard
lochhha01,1899,1,CL4,NL,148,148,541,52,129,7,1,1,43,23,,21,,,10,6,,,148,Robert Henry
lochhha01,1901,1,DET,AL,1,1,4,2,2,0,0,0,0,0,,0,,,1,0,,,1,Robert Henry
lockebo01,1967,1,CAL,AL,9,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Lawrence Donald
lockebo01,1968,1,CAL,AL,29,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Lawrence Donald
lockebo02,1969,2,SE1,AL,51,51,12,1,1,0,0,0,0,0,0,1,8,0,0,0,0,0,51,Robert Awtry
lockebo02,1970,2,OAK,AL,38,38,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,38,Robert Awtry
lockebo02,1971,1,OAK,AL,47,47,6,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,47,Robert Awtry
lockebo02,1972,1,OAK,AL,56,56,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,56,Robert Awtry
locklge01,1976,2,NYA,AL,13,13,32,2,7,1,0,0,1,0,0,2,7,0,0,0,0,0,13,Gene
locklge01,1977,1,NYA,AL,1,1,5,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,Gene
lockmwh01,1945,1,NY1,NL,32,32,129,16,44,9,0,3,18,1,,13,10,,2,4,,1,32,Carroll Walter
lockmwh01,1947,1,NY1,NL,2,2,2,0,1,0,0,0,1,0,,0,0,,0,0,,0,2,Carroll Walter
lockmwh01,1948,1,NY1,NL,146,146,584,117,167,24,10,18,59,8,,68,63,,1,6,,4,146,Carroll Walter
lockmwh01,1949,1,NY1,NL,151,151,617,97,186,32,7,11,65,12,,62,31,,3,3,,8,151,Carroll Walter
lockmwh01,1950,1,NY1,NL,129,129,532,72,157,28,5,6,52,1,,42,29,,2,6,,6,129,Carroll Walter
lockmwh01,1951,1,NY1,NL,153,153,614,85,173,27,7,12,73,4,5,50,32,,3,6,,17,153,Carroll Walter
lockmwh01,1952,1,NY1,NL,154,154,606,99,176,17,4,13,58,2,4,67,52,,2,11,,8,154,Carroll Walter
lockmwh01,1953,1,NY1,NL,150,150,607,85,179,22,4,9,61,3,4,52,36,,0,5,,5,150,Carroll Walter
lockmwh01,1954,1,NY1,NL,148,148,570,73,143,17,3,16,60,2,2,59,31,,0,4,6,3,148,Carroll Walter
lockmwh01,1955,1,NY1,NL,147,147,576,76,157,19,0,15,49,3,3,39,34,2,3,6,3,7,147,Carroll Walter
lockmwh01,1956,1,NY1,NL,48,48,169,13,46,7,1,1,10,0,2,16,17,2,0,3,1,1,48,Carroll Walter
lockmwh01,1957,1,NY1,NL,133,133,456,51,113,9,4,7,30,5,5,39,19,3,2,2,3,3,133,Carroll Walter
lockwsk01,1969,1,SE1,AL,6,6,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,Claude Edward
lockwsk01,1974,1,CAL,AL,37,0,,,,,,,,,,,,,,,,,37,Claude Edward
loftoke01,2004,1,NYA,AL,83,83,276,51,76,10,7,3,18,7,3,31,27,1,1,1,4,4,83,Kenneth
loganbo01,1937,1,DET,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Robert Dean
loganbo02,2010,1,NYA,AL,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Boone
loganbo02,2011,1,NYA,AL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,Boone
loganbo02,2012,1,NYA,AL,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Boone
loganno01,2004,1,DET,AL,47,47,133,12,37,5,2,0,10,8,2,13,24,0,0,5,1,1,47,Exavier Prente
loganno01,2005,1,DET,AL,129,129,322,47,83,12,5,1,17,23,6,21,52,3,1,12,0,5,129,Exavier Prente
lohrkja01,1947,1,NY1,NL,112,112,329,44,79,12,4,11,35,3,,46,29,,2,8,,11,112,Jack Wayne
lohrkja01,1948,1,NY1,NL,97,97,280,35,70,15,1,5,31,3,,30,30,,0,4,,6,97,Jack Wayne
lohrkja01,1949,1,NY1,NL,55,55,180,32,48,11,4,5,22,3,,16,12,,2,4,,5,55,Jack Wayne
lohrkja01,1950,1,NY1,NL,30,30,43,4,8,0,0,0,4,0,,4,8,,0,0,,1,30,Jack Wayne
lohrkja01,1951,1,NY1,NL,23,23,40,3,8,0,0,1,3,0,0,10,2,,0,1,,3,23,Jack Wayne
lohrmbi01,1937,1,NY1,NL,2,2,2,0,0,0,0,0,0,0,,0,0,,0,1,,0,2,William Leroy
lohrmbi01,1938,1,NY1,NL,31,31,49,2,4,1,0,0,1,0,,1,21,,0,3,,3,31,William Leroy
lohrmbi01,1939,1,NY1,NL,38,38,60,4,14,2,0,2,10,0,,4,15,,1,0,,2,38,William Leroy
lohrmbi01,1940,1,NY1,NL,31,31,65,6,8,1,0,0,2,0,,3,24,,0,4,,2,31,William Leroy
lohrmbi01,1941,1,NY1,NL,33,33,48,5,11,3,2,0,5,0,,3,11,,1,3,,2,33,William Leroy
lohrmbi01,1942,2,NY1,NL,26,26,58,2,7,0,0,0,2,1,,2,13,,0,3,,1,26,William Leroy
lohrmbi01,1943,1,NY1,NL,21,21,27,1,1,0,0,0,2,0,,1,9,,0,2,,1,21,William Leroy
lolicmi01,1963,1,DET,AL,33,33,36,3,2,0,0,0,1,0,0,9,20,0,0,2,0,0,33,Michael Stephen
lolicmi01,1964,1,DET,AL,44,44,64,9,7,0,0,0,4,0,0,11,32,0,2,9,0,1,44,Michael Stephen
lolicmi01,1965,1,DET,AL,43,43,86,3,5,0,0,0,0,0,0,2,37,0,0,3,0,0,43,Michael Stephen
lolicmi01,1966,1,DET,AL,40,40,64,12,9,0,1,0,3,0,0,7,28,0,0,2,0,2,40,Michael Stephen
lolicmi01,1967,1,DET,AL,32,32,61,4,12,0,0,0,4,0,0,7,25,0,0,7,0,1,32,Michael Stephen
lolicmi01,1968,1,DET,AL,41,41,70,5,8,3,0,0,3,0,1,6,25,0,0,4,0,3,41,Michael Stephen
lolicmi01,1969,1,DET,AL,38,38,91,6,8,0,1,0,5,0,0,9,41,0,0,12,1,1,38,Michael Stephen
lolicmi01,1970,1,DET,AL,42,42,82,4,11,0,0,0,3,1,0,12,29,0,0,7,0,3,42,Michael Stephen
lolicmi01,1971,1,DET,AL,45,45,115,9,15,2,0,0,7,0,0,16,55,0,1,16,0,4,45,Michael Stephen
lolicmi01,1972,1,DET,AL,41,41,89,3,6,0,0,0,0,0,0,20,39,0,1,11,0,3,41,Michael Stephen
lolicmi01,1973,1,DET,AL,42,0,,,,,,,,,,,,,,,,,42,Michael Stephen
lolicmi01,1974,1,DET,AL,41,0,,,,,,,,,,,,,,,,,41,Michael Stephen
lolicmi01,1975,1,DET,AL,32,0,,,,,,,,,,,,,,,,,32,Michael Stephen
lollash01,1947,1,NYA,AL,11,11,32,4,7,0,1,1,6,0,1,1,5,,0,0,,3,11,John Sherman
lollash01,1948,1,NYA,AL,22,22,38,0,8,0,0,0,4,0,0,1,6,,0,0,,4,22,John Sherman
lollati01,1980,1,NYA,AL,14,0,,,,,,,,,,,,,,,,,14,William Timothy
lombaer01,1943,1,NY1,NL,104,104,295,19,90,7,0,10,51,1,,16,11,,3,1,,18,104,Ernesto Natali
lombaer01,1944,1,NY1,NL,117,117,373,37,95,13,0,10,58,0,,33,25,,1,1,,23,117,Ernesto Natali
lombaer01,1945,1,NY1,NL,115,115,368,46,113,7,1,19,70,0,,43,11,,5,1,,12,115,Ernesto Natali
lombaer01,1946,1,NY1,NL,88,88,238,19,69,4,1,12,39,0,,18,24,,3,3,,8,88,Ernesto Natali
lombaer01,1947,1,NY1,NL,48,48,110,8,31,5,0,4,21,0,,7,9,,0,1,,4,48,Ernesto Natali
lombage01,2002,1,DET,AL,72,72,241,34,58,11,3,5,13,13,2,20,78,1,1,7,1,0,72,George Paul
lombalo01,1948,1,NY1,NL,2,2,2,0,0,0,0,0,0,0,,0,0,,0,0,,0,2,Louis
lombaph01,1986,1,NYA,AL,20,20,36,6,10,3,0,2,6,0,0,4,7,0,1,0,0,2,20,Phillip Arden
lombaph01,1987,1,NYA,AL,5,5,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,Phillip Arden
longbi01,1991,1,MON,NL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,William Douglas
longbo01,1985,1,SEA,AL,28,0,,,,,,,,,,,,,,,,,28,Robert Earl
longda02,1960,2,NYA,AL,26,26,41,6,15,3,1,3,10,0,0,5,6,1,0,0,0,2,26,Richard Dale
longda02,1962,2,NYA,AL,41,41,94,12,28,4,0,4,17,1,0,18,9,0,0,0,2,2,41,Richard Dale
longda02,1963,1,NYA,AL,14,14,15,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,14,Richard Dale
longhe01,1903,1,NYA,AL,22,22,80,6,15,3,0,0,8,3,,2,,,0,6,,,22,Herman C.
longhe01,1903,2,DET,AL,69,69,239,21,53,12,0,0,23,11,,10,,,1,6,,,69,Herman C.
longji01,1893,1,BLN,NL,55,55,226,31,48,8,1,2,25,23,,16,27,,4,,,,55,James M.
longte01,2000,1,OAK,AL,138,138,584,104,168,34,4,18,80,5,0,43,77,1,1,0,3,18,138,Terrence Deon
longte01,2001,1,OAK,AL,162,162,629,90,178,37,4,12,85,9,3,52,103,8,0,0,6,17,162,Terrence Deon
longte01,2002,1,OAK,AL,162,162,587,71,141,32,4,16,67,3,6,48,96,6,2,0,3,17,162,Terrence Deon
longte01,2003,1,OAK,AL,140,140,486,64,119,22,2,14,61,4,1,31,67,4,3,0,2,9,140,Terrence Deon
longte01,2006,1,NYA,AL,12,12,36,6,6,1,0,0,2,0,0,4,8,0,0,0,0,0,12,Terrence Deon
loonebr01,1993,1,MON,NL,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Brian James
loonebr01,1994,1,MON,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Brian James
loopeaa01,2003,1,SEA,AL,6,0,,,,,,,,,,,,,,,,,6,Aaron Joseph
lopated01,1948,1,NYA,AL,34,34,81,6,14,0,0,0,10,0,0,8,6,,0,4,,6,34,Edmund Walter
lopated01,1949,1,NYA,AL,31,31,76,9,20,8,0,1,4,0,0,7,8,,0,1,,4,31,Edmund Walter
lopated01,1950,1,NYA,AL,36,36,82,14,19,2,3,0,7,0,0,17,9,,0,5,,0,36,Edmund Walter
lopated01,1951,1,NYA,AL,31,31,84,7,15,1,0,3,9,0,1,7,10,,0,4,,5,31,Edmund Walter
lopated01,1952,1,NYA,AL,20,20,52,7,9,2,0,0,4,0,0,3,5,,0,2,,2,20,Edmund Walter
lopated01,1953,1,NYA,AL,26,26,63,5,12,3,0,0,1,0,0,5,13,,0,5,,2,26,Edmund Walter
lopated01,1954,1,NYA,AL,26,26,57,2,1,0,0,0,2,0,0,5,6,,0,4,1,1,26,Edmund Walter
lopated01,1955,1,NYA,AL,16,16,29,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,16,Edmund Walter
lopesda01,1982,1,OAK,AL,128,128,450,58,109,19,3,11,42,28,12,40,51,1,1,2,3,14,128,David Earl
lopesda01,1983,1,OAK,AL,147,147,494,64,137,13,4,17,67,22,4,51,61,7,2,4,10,9,147,David Earl
lopesda01,1984,1,OAK,AL,72,72,230,32,59,11,1,9,36,12,0,31,36,1,1,2,3,8,72,David Earl
lopezal02,2001,2,ARI,NL,13,13,24,0,1,0,0,0,0,0,0,2,10,0,1,2,0,1,13,Albert Anthony
lopezaq01,2007,1,DET,AL,10,0,,,,,,,,,,,,,,,,,10,Aquilino
lopezaq01,2008,1,DET,AL,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aquilino
lopezar01,1965,1,NYA,AL,38,38,49,5,7,0,0,0,0,0,0,1,6,0,0,1,0,0,38,Arturo
lopezau01,1979,1,DET,AL,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Aurelio Alejandro
lopezau01,1980,1,DET,AL,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Aurelio Alejandro
lopezau01,1981,1,DET,AL,29,0,,,,,,,,,,,,,,,,,29,Aurelio Alejandro
lopezau01,1982,1,DET,AL,19,0,,,,,,,,,,,,,,,,,19,Aurelio Alejandro
lopezau01,1983,1,DET,AL,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,Aurelio Alejandro
lopezau01,1984,1,DET,AL,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,Aurelio Alejandro
lopezau01,1985,1,DET,AL,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,Aurelio Alejandro
lopezca01,1976,1,CAL,AL,9,9,10,1,0,0,0,0,0,2,0,2,3,0,0,0,0,0,9,Carlos Antonio
lopezca01,1977,1,SEA,AL,99,99,297,39,84,18,1,8,34,16,4,14,61,1,3,2,3,0,99,Carlos Antonio
lopezfe01,2009,1,ARI,NL,85,85,345,44,104,18,1,6,25,6,3,34,59,3,1,1,2,2,,Felipe
lopezhe01,1959,2,NYA,AL,112,112,406,60,115,16,2,16,69,3,1,28,54,1,6,3,4,9,112,Hector Headley
lopezhe01,1960,1,NYA,AL,131,131,408,66,116,14,6,9,42,1,1,46,64,0,4,9,2,7,131,Hector Headley
lopezhe01,1961,1,NYA,AL,93,93,243,27,54,7,2,3,22,1,0,24,38,1,1,2,3,8,93,Hector Headley
lopezhe01,1962,1,NYA,AL,106,106,335,45,92,19,1,6,48,0,1,33,53,2,0,2,2,17,106,Hector Headley
lopezhe01,1963,1,NYA,AL,130,130,433,54,108,13,4,14,52,1,2,35,71,5,0,2,3,12,130,Hector Headley
lopezhe01,1964,1,NYA,AL,127,127,285,34,74,9,3,10,34,1,1,24,54,2,1,1,2,8,127,Hector Headley
lopezhe01,1965,1,NYA,AL,111,111,283,25,74,12,2,7,39,0,0,26,61,2,1,3,4,11,111,Hector Headley
lopezhe01,1966,1,NYA,AL,54,54,117,14,25,4,1,4,16,0,0,8,20,0,1,2,1,4,54,Hector Headley
lopezja02,2005,2,ARI,NL,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Javier Alfonso
lopezjo01,2004,1,SEA,AL,57,57,207,28,48,13,0,5,22,0,1,8,31,0,1,1,1,1,57,Jose Celestino
lopezjo01,2005,1,SEA,AL,54,54,190,18,47,19,0,2,25,4,2,6,25,0,4,1,2,5,54,Jose Celestino
lopezjo01,2006,1,SEA,AL,151,151,603,78,170,28,8,10,79,5,2,26,80,1,9,12,5,17,151,Jose Celestino
lopezjo01,2007,1,SEA,AL,149,149,524,58,132,17,2,11,62,2,3,20,64,0,5,9,3,16,149,Jose Celestino
lopezjo01,2008,1,SEA,AL,159,159,644,80,191,41,1,17,89,6,3,27,67,5,1,6,9,14,159,Jose Celestino
lopezjo01,2009,1,SEA,AL,153,153,613,69,167,42,0,25,96,3,3,24,69,5,6,3,7,25,,Jose Celestino
lopezjo01,2010,1,SEA,AL,150,150,593,49,142,29,0,10,58,3,2,23,66,1,3,0,3,20,,Jose Celestino
