playerID,yearID,playerStint,teamID,league,numberOfGames,numberOfGamesAsBatter,AtBatting,runs,hits,doules,tripples,homeRuns,runsBattedIn,stolenBases,caughtStealing,baseOnBalls,strikeouts,intentionalWalks,hitsByPitch,sacrificeHits,sacrificeFlies,groundedIntoDoublePlays,G_old,playerName
abbotku01,2000,1,NYN,NL,79,79,157,22,34,7,1,6,12,1,1,14,51,2,1,0,1,2,79,Kurt Thomas
abbotpa01,1993,1,CLE,AL,5,0,,,,,,,,,,,,,,,,,5,Paul David
aberal01,1950,1,CLE,AL,1,1,2,0,0,0,0,0,0,0,0,1,1,,0,0,,0,1,Albert Julius
aberal01,1953,1,CLE,AL,6,6,0,0,0,0,0,0,0,0,0,2,0,,0,0,,0,6,Albert Julius
abernbi01,1952,1,CLE,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,1,William Edward
abernte01,1942,1,PHA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,1,Talmadge Lafayette
abernte01,1943,1,PHA,AL,5,5,4,0,1,0,0,0,0,0,0,0,2,,0,0,,0,5,Talmadge Lafayette
abernte01,1944,1,PHA,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,0,1,Talmadge Lafayette
abernte02,1963,1,CLE,AL,43,43,5,1,2,1,0,0,0,0,0,1,2,0,0,1,0,0,43,Theodore Wade
abernte02,1964,1,CLE,AL,53,53,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,53,Theodore Wade
ablesha01,1905,1,SLA,AL,6,6,10,0,0,0,0,0,0,0,,0,,,0,0,,,6,Harry Terrell
ablesha01,1909,1,CLE,AL,5,5,12,0,0,0,0,0,0,1,,0,,,0,0,,,5,Harry Terrell
abnersh01,1992,1,CHA,AL,97,97,208,21,58,10,1,1,16,1,2,12,35,2,3,2,3,3,97,Shawn Wesley
abramca01,1949,1,BRO,NL,8,8,24,6,2,1,0,0,0,1,,7,6,,0,0,,1,8,Calvin Ross
abramca01,1950,1,BRO,NL,38,38,44,5,9,1,0,0,4,0,,9,13,,0,1,,0,38,Calvin Ross
abramca01,1951,1,BRO,NL,67,67,150,27,42,8,0,3,19,3,2,36,26,,0,0,,5,67,Calvin Ross
abramca01,1952,1,BRO,NL,10,10,10,1,2,0,0,0,0,0,0,2,4,,0,0,,0,10,Calvin Ross
abramca01,1954,2,BAL,AL,115,115,423,67,124,22,7,6,25,1,4,72,67,,4,6,1,5,115,Calvin Ross
abramca01,1955,1,BAL,AL,118,118,309,56,75,12,3,6,32,2,8,89,69,2,3,3,3,6,118,Calvin Ross
abramca01,1956,1,CHA,AL,4,4,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4,Calvin Ross
abreuwi01,2006,1,BAL,AL,7,0,,,,,,,,,,,,,,,,,7,Winston Leonardo
abstebi01,1910,1,SLA,AL,25,25,87,1,13,2,0,0,3,3,,2,,,0,1,,,25,William Henry
accarje01,2005,1,SFN,NL,28,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Jeremiah Lee
accarje01,2006,1,SFN,NL,38,36,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,Jeremiah Lee
accarje01,2011,1,BAL,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jeremiah Lee
accarje01,2012,1,CLE,AL,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jeremiah Lee
aceveju01,1997,1,NYN,NL,25,22,6,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,22,Juan Carlos
aceveju01,2000,1,MIL,NL,62,60,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,60,Juan Carlos
acklefr01,1963,1,CHA,AL,2,2,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,Florian Frederick
acklefr01,1964,1,CHA,AL,3,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,Florian Frederick
acostcy01,1972,1,CHA,AL,26,26,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,Cecilio
acostcy01,1973,1,CHA,AL,48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,Cecilio
acostcy01,1974,1,CHA,AL,27,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,Cecilio
acostjo01,1922,1,CHA,AL,5,5,5,0,1,0,0,0,0,0,0,1,1,,0,0,,,5,Jose
acostma01,2010,1,NYN,NL,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Manuel Alcides
acostma01,2011,1,NYN,NL,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Manuel Alcides
acostma01,2012,1,NYN,NL,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Manuel Alcides
acostme01,1918,2,PHA,AL,49,49,169,23,51,3,3,0,14,4,,18,10,,0,10,,,49,Baldomero Pedro
adairje01,1958,1,BAL,AL,11,11,19,1,2,0,0,0,0,0,0,1,7,0,0,0,0,0,11,Kenneth Jerry
adairje01,1959,1,BAL,AL,12,12,35,3,11,0,1,0,2,0,0,1,5,0,0,0,0,0,12,Kenneth Jerry
adairje01,1960,1,BAL,AL,3,3,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,Kenneth Jerry
adairje01,1961,1,BAL,AL,133,133,386,41,102,21,1,9,37,5,2,35,51,4,2,1,4,6,133,Kenneth Jerry
adairje01,1962,1,BAL,AL,139,139,538,67,153,29,4,11,48,7,7,27,77,1,2,4,3,15,139,Kenneth Jerry
adairje01,1963,1,BAL,AL,109,109,382,34,87,21,3,6,30,3,3,9,51,2,2,3,5,17,109,Kenneth Jerry
adairje01,1964,1,BAL,AL,155,155,569,56,141,20,3,9,47,3,2,28,72,10,1,4,3,20,155,Kenneth Jerry
adairje01,1965,1,BAL,AL,157,157,582,51,151,26,3,7,66,6,4,35,65,7,2,4,2,26,157,Kenneth Jerry
adairje01,1966,1,BAL,AL,17,17,52,3,15,1,0,0,3,0,0,4,8,0,0,1,1,1,17,Kenneth Jerry
adairje01,1966,2,CHA,AL,105,105,370,27,90,18,2,4,36,3,2,17,44,0,1,9,5,14,105,Kenneth Jerry
adairje01,1967,1,CHA,AL,28,28,98,6,20,4,0,0,9,0,1,4,17,0,1,2,1,5,28,Kenneth Jerry
adamsbe01,1910,1,CLE,AL,5,5,13,1,3,0,0,0,0,0,,0,,,0,0,,,5,John Bertram
adamsbe01,1911,1,CLE,AL,2,2,5,0,1,0,0,0,0,0,,1,,,0,1,,,2,John Bertram
adamsbe01,1912,1,CLE,AL,20,20,54,5,11,2,1,0,6,0,,4,,,0,4,,,20,John Bertram
adamsbo03,1955,2,CHA,AL,28,28,21,8,2,0,1,0,3,0,0,4,4,0,0,0,0,0,28,Robert Henry
adamsbo03,1956,1,BAL,AL,41,41,111,19,25,6,1,0,7,1,1,25,15,0,0,5,2,1,41,Robert Henry
adamsda01,1914,1,KCF,FL,36,36,46,1,7,0,0,1,2,0,,2,18,,0,1,,,36,Daniel Leslie
adamsda01,1915,1,KCF,FL,11,11,9,0,1,0,0,0,1,0,,1,0,,0,0,,,11,Daniel Leslie
adamsdi01,1947,1,PHA,AL,37,37,89,9,18,2,3,2,11,0,0,2,18,,0,2,,0,37,Richard Leroy
adamsdo01,1969,1,CHA,AL,8,8,14,1,3,0,0,0,1,0,0,1,3,0,0,0,0,1,8,Harold Douglas
adamsge01,1879,1,SR1,NL,4,4,13,0,3,0,0,0,0,,,1,1,,,,,,4,George H.
adamsgl01,1975,1,SFN,NL,61,61,90,10,27,2,1,4,15,1,0,11,25,0,1,0,1,1,61,Glenn Charles
adamsgl01,1976,1,SFN,NL,69,69,74,2,18,4,0,0,3,1,0,1,12,0,0,0,0,4,69,Glenn Charles
adamshe01,1948,1,CHA,AL,5,5,11,1,3,1,0,0,0,0,0,1,1,,0,1,,0,5,Herbert Loren
adamshe01,1949,1,CHA,AL,56,56,208,26,61,5,3,0,16,1,2,9,16,,0,1,,3,56,Herbert Loren
adamshe01,1950,1,CHA,AL,34,34,118,12,24,2,3,0,2,3,0,12,7,,2,1,,2,34,Herbert Loren
adamsmi01,1967,1,BAL,AL,3,3,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,John Michael
adamsmi01,1968,1,BAL,AL,2,2,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,John Michael
adamsmi01,1969,1,BAL,AL,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,John Michael
adamsmi03,2004,1,MIL,NL,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Jon Michael
adamsmi03,2005,1,MIL,NL,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Jon Michael
adamsmi03,2006,1,MIL,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jon Michael
adamsri02,1985,1,SFN,NL,54,54,121,12,23,3,1,2,10,1,1,5,23,3,1,3,0,2,54,Ricky Lee
adamsry01,2011,1,BAL,AL,29,29,89,9,25,4,0,0,7,0,0,6,25,0,1,0,0,7,29,Ryan Scott
adamssp02,1927,1,SLA,AL,88,88,259,32,69,11,3,0,29,1,8,24,33,,2,9,,,88,Spencer Dewey
adamswi01,1912,1,SLA,AL,13,13,13,0,0,0,0,0,0,0,,0,,,0,0,,,13,James Irvin
adamswi01,1913,1,SLA,AL,4,4,1,0,0,0,0,0,0,0,,1,1,,0,0,,,4,James Irvin
adamswi01,1918,1,PHA,AL,32,32,57,3,8,1,0,0,2,0,,2,16,,0,1,,,32,James Irvin
adamswi01,1919,1,PHA,AL,1,1,2,0,0,0,0,0,0,0,,0,1,,0,0,,,1,James Irvin
adcocjo01,1963,1,CLE,AL,97,97,283,28,71,7,1,13,49,1,2,30,53,4,0,1,3,7,97,Joseph Wilbur
addybo01,1873,1,PH2,NA,10,10,51,12,16,1,0,0,10,0,1,2,0,,,,,,10,Robert Edward
addybo01,1875,1,PH2,NA,69,69,310,60,80,8,4,0,43,16,8,0,2,,,,,,69,Robert Edward
aderhmo01,1944,1,BRO,NL,17,17,59,9,16,2,3,0,10,0,,4,4,,0,0,,0,17,Morris Woodrow
aderhmo01,1945,1,BRO,NL,39,39,60,4,13,1,0,0,6,0,,3,10,,0,0,,0,39,Morris Woodrow
adkindi01,1942,1,PHA,AL,3,3,7,2,1,0,0,0,0,0,0,2,2,,0,0,,0,3,Richard Earl
adkingr01,1928,1,CHA,AL,39,39,70,3,10,0,1,0,5,0,0,2,16,,1,9,,,39,Grady Emmett
adkingr01,1929,1,CHA,AL,37,37,46,6,11,3,2,0,1,1,0,4,10,,0,1,,,37,Grady Emmett
adkinjo01,2003,1,CHA,AL,4,0,,,,,,,,,,,,,,,,,4,Jonathan Scott
adkinjo01,2004,1,CHA,AL,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Jonathan Scott
adkinjo01,2005,1,CHA,AL,5,0,,,,,,,,,,,,,,,,,5,Jonathan Scott
adkinjo01,2007,1,NYN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jonathan Scott
affelje01,2009,1,SFN,NL,74,73,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jeremy David
affelje01,2010,1,SFN,NL,53,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Jeremy David
affelje01,2011,1,SFN,NL,64,64,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,64,Jeremy David
affelje01,2012,1,SFN,NL,67,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jeremy David
agbaybe01,1998,1,NYN,NL,11,11,15,1,2,0,0,0,0,0,2,1,5,0,0,0,0,1,11,Benny Peter
agbaybe01,1999,1,NYN,NL,101,101,276,42,79,18,3,14,42,6,4,32,60,4,3,0,3,8,101,Benny Peter
agbaybe01,2000,1,NYN,NL,119,119,350,59,101,20,1,15,60,5,5,54,68,2,7,0,3,6,119,Benny Peter
agbaybe01,2001,1,NYN,NL,91,91,296,28,82,14,2,6,27,4,5,36,73,0,5,1,1,11,91,Benny Peter
ageeto01,1962,1,CLE,AL,5,5,14,0,3,0,0,0,2,0,0,0,4,0,0,0,0,0,5,Tommie Lee
ageeto01,1963,1,CLE,AL,13,13,27,3,4,1,0,1,3,0,0,2,9,0,0,0,0,1,13,Tommie Lee
ageeto01,1964,1,CLE,AL,13,13,12,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,13,Tommie Lee
ageeto01,1965,1,CHA,AL,10,10,19,2,3,1,0,0,3,0,1,2,6,1,0,0,0,1,10,Tommie Lee
ageeto01,1966,1,CHA,AL,160,160,629,98,172,27,8,22,86,44,18,41,127,3,10,5,4,17,160,Tommie Lee
ageeto01,1967,1,CHA,AL,158,158,529,73,124,26,2,14,52,28,10,44,129,5,8,1,2,14,158,Tommie Lee
ageeto01,1968,1,NYN,NL,132,132,368,30,80,12,3,5,17,13,8,15,103,3,4,3,1,8,132,Tommie Lee
ageeto01,1969,1,NYN,NL,149,149,565,97,153,23,4,26,76,12,9,59,137,2,3,6,2,5,149,Tommie Lee
ageeto01,1970,1,NYN,NL,153,153,636,107,182,30,7,24,75,31,15,55,156,3,2,1,2,11,153,Tommie Lee
ageeto01,1971,1,NYN,NL,113,113,425,58,121,19,0,14,50,28,6,50,84,2,2,4,1,12,113,Tommie Lee
ageeto01,1972,1,NYN,NL,114,114,422,52,96,23,0,13,47,8,9,53,92,6,4,1,3,18,114,Tommie Lee
aglerjo01,1914,1,BUF,FL,135,135,463,82,126,17,6,0,20,21,,77,78,,0,14,,,135,Joseph Abram
aglerjo01,1915,1,BUF,FL,25,25,73,11,13,1,2,0,2,2,,20,14,,0,1,,,25,Joseph Abram
agnewsa01,1913,1,SLA,AL,105,105,307,27,64,9,5,2,24,11,,20,49,,7,10,,,105,Samuel Lester
agnewsa01,1914,1,SLA,AL,115,115,311,22,66,5,4,0,16,10,8,24,63,,5,6,,,115,Samuel Lester
agnewsa01,1915,1,SLA,AL,104,104,295,18,60,4,2,0,19,5,2,12,36,,5,7,,,104,Samuel Lester
agostju01,1981,1,CHA,AL,2,0,,,,,,,,,,,,,,,,,2,Juan Roberto
agostju01,1982,1,CHA,AL,1,0,,,,,,,,,,,,,,,,,1,Juan Roberto
agostju01,1983,1,CHA,AL,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Juan Roberto
agostju01,1984,1,CHA,AL,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Juan Roberto
agostju01,1985,1,CHA,AL,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Juan Roberto
agostju01,1986,1,CHA,AL,9,0,,,,,,,,,,,,,,,,,9,Juan Roberto
aguaylu01,1989,1,CLE,AL,47,47,97,7,17,4,1,1,8,0,0,7,19,0,2,3,3,4,47,Luis
aguilch01,2008,1,NYN,NL,8,8,12,0,2,0,0,0,0,0,0,2,4,0,0,1,0,1,8,Christopher Louis
aguilri01,1985,1,NYN,NL,22,22,36,1,10,2,0,0,2,0,0,1,5,0,0,7,0,1,22,Richard Warren
aguilri01,1986,1,NYN,NL,32,32,51,4,8,0,0,2,6,0,0,3,12,0,0,3,0,0,32,Richard Warren
aguilri01,1987,1,NYN,NL,18,18,40,5,9,1,0,1,3,0,0,1,17,0,0,6,0,0,18,Richard Warren
aguilri01,1988,1,NYN,NL,11,11,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,Richard Warren
aguilri01,1989,1,NYN,NL,36,36,7,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,36,Richard Warren
aguirha01,1955,1,CLE,AL,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Henry John
aguirha01,1956,1,CLE,AL,16,16,18,1,2,0,0,0,2,0,0,0,11,0,0,3,0,0,16,Henry John
aguirha01,1957,1,CLE,AL,10,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,Henry John
ainsmed01,1923,2,BRO,NL,2,2,10,0,2,0,0,0,2,0,1,0,0,,0,0,,,2,Edward Wilbur
ainswku01,2001,1,SFN,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Kurt Harold
ainswku01,2002,1,SFN,NL,6,6,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,6,Kurt Harold
ainswku01,2003,1,SFN,NL,12,12,22,0,1,0,0,0,0,0,0,0,7,0,0,4,0,0,12,Kurt Harold
ainswku01,2003,2,BAL,AL,3,0,,,,,,,,,,,,,,,,,3,Kurt Harold
ainswku01,2004,1,BAL,AL,7,0,,,,,,,,,,,,,,,,,7,Kurt Harold
aitchra01,1911,1,BRO,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Raleigh Leonidas
aitchra01,1914,1,BRO,NL,26,26,51,4,10,0,0,0,2,0,,7,12,,0,3,,,26,Raleigh Leonidas
aitchra01,1915,1,BRO,NL,7,7,8,0,0,0,0,0,0,0,,2,5,,0,0,,,7,Raleigh Leonidas
aitonge01,1912,1,SLA,AL,10,10,17,1,4,0,0,0,1,0,,4,,,0,0,,,10,George Wilson
akerfda01,1987,1,CLE,AL,16,0,,,,,,,,,,,,,,,,,16,Darrel Wayne
akerja01,1974,2,NYN,NL,24,24,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,Jackie Delane
albergu01,1884,1,PT1,AA,2,2,5,1,1,0,0,0,0,0,,0,,,0,,,,2,Augustus Peter
albergu01,1884,2,WSU,UA,4,4,16,4,4,0,0,0,,0,,4,,,,,,,4,Augustus Peter
alberma01,2008,1,BAL,AL,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Matthew James
alberma01,2009,1,BAL,AL,56,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Matthew James
alberma01,2010,1,BAL,AL,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matthew James
albosed01,1941,1,BRO,NL,2,2,4,0,0,0,0,0,0,0,,0,3,,0,0,,0,2,Edward John
albreed01,1949,1,SLA,AL,1,1,2,0,0,0,0,0,0,0,0,1,1,,0,0,,1,1,Edward Arthur
albreed01,1950,1,SLA,AL,2,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,2,Edward Arthur
alcanis01,2002,1,MIL,NL,16,16,32,3,8,1,0,2,5,0,1,0,6,0,0,0,0,0,16,Israel
alcocsc01,1914,1,CHA,AL,54,54,156,12,27,4,2,0,7,4,2,7,14,,1,5,,,54,John Forbes
aldremi01,1986,1,SFN,NL,84,84,216,27,54,18,3,2,25,1,3,33,34,4,2,4,1,3,84,Michael Peter
aldremi01,1987,1,SFN,NL,126,126,357,50,116,18,2,9,51,6,0,43,50,5,0,4,2,6,126,Michael Peter
aldremi01,1988,1,SFN,NL,139,139,389,44,104,15,0,3,50,6,5,56,65,13,0,1,3,10,139,Michael Peter
aldremi01,1991,2,CLE,AL,85,85,183,22,48,6,1,1,19,1,2,36,37,1,0,1,2,0,85,Michael Peter
aldrija01,1990,1,BAL,AL,7,0,,,,,,,,,,,,,,,,,7,Jay Robert
alexabo01,1955,1,BAL,AL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Robert Somerville
alexabo01,1957,1,CLE,AL,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,Robert Somerville
alexado01,1972,1,BAL,AL,35,35,25,1,2,0,0,0,0,0,0,1,7,0,0,3,0,1,35,Doyle Lafayette
alexado01,1973,1,BAL,AL,29,0,,,,,,,,,,,,,,,,,29,Doyle Lafayette
alexado01,1974,1,BAL,AL,30,0,,,,,,,,,,,,,,,,,30,Doyle Lafayette
alexado01,1975,1,BAL,AL,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Doyle Lafayette
alexado01,1976,1,BAL,AL,11,0,,,,,,,,,,,,,,,,,11,Doyle Lafayette
alexado01,1981,1,SFN,NL,24,24,51,5,9,4,0,0,6,0,0,2,12,0,0,4,1,2,24,Doyle Lafayette
alexaga01,1975,1,SFN,NL,3,3,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,Gary Wayne
alexaga01,1976,1,SFN,NL,23,23,73,12,13,1,1,2,7,1,0,10,16,1,0,0,1,1,23,Gary Wayne
alexaga01,1977,1,SFN,NL,51,51,119,17,36,4,2,5,20,3,1,20,33,2,2,0,2,5,51,Gary Wayne
alexaga01,1978,2,CLE,AL,90,90,324,39,76,14,3,17,62,0,2,35,100,3,1,0,4,2,90,Gary Wayne
alexaga01,1979,1,CLE,AL,110,110,358,54,82,9,2,15,54,4,2,46,100,3,1,3,7,7,110,Gary Wayne
alexaga01,1980,1,CLE,AL,76,76,178,22,40,7,1,5,31,0,4,17,52,1,0,0,3,9,76,Gary Wayne
alexahu01,1937,1,CLE,AL,7,7,11,0,1,0,0,0,0,1,0,0,5,,0,0,,,7,Hugh
alexama02,1992,1,BAL,AL,4,4,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,Manuel de Jesus
alexama02,1993,1,BAL,AL,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Manuel de Jesus
alexama02,1995,1,BAL,AL,94,94,242,35,57,9,1,3,23,11,4,20,30,0,2,4,0,2,94,Manuel de Jesus
alexama02,1996,1,BAL,AL,54,53,68,6,7,0,0,0,4,3,3,3,27,0,0,2,0,2,54,Manuel de Jesus
alexama02,1997,1,NYN,NL,54,54,149,26,37,9,3,2,15,11,0,9,38,1,1,1,1,3,54,Manuel de Jesus
alexawa01,1912,1,SLA,AL,37,37,97,5,17,4,0,0,5,1,,8,,,1,5,,,37,Walter Ernest
alexawa01,1913,1,SLA,AL,43,43,110,5,15,2,1,0,7,1,,4,36,,1,3,,,43,Walter Ernest
alexawa01,1915,1,SLA,AL,1,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,,1,Walter Ernest
alfoned01,1995,1,NYN,NL,101,101,335,26,93,13,5,4,41,1,1,12,37,1,1,4,4,7,101,Edgardo Antonio
alfoned01,1996,1,NYN,NL,123,123,368,36,96,15,2,4,40,2,0,25,56,2,0,9,5,8,123,Edgardo Antonio
alfoned01,1997,1,NYN,NL,151,151,518,84,163,27,2,10,72,11,6,63,56,0,5,8,5,4,151,Edgardo Antonio
alfoned01,1998,1,NYN,NL,144,144,557,94,155,28,2,17,78,8,3,65,77,1,3,2,3,11,144,Edgardo Antonio
alfoned01,1999,1,NYN,NL,158,158,628,123,191,41,1,27,108,9,2,85,85,2,3,1,9,14,158,Edgardo Antonio
alfoned01,2000,1,NYN,NL,150,150,544,109,176,40,2,25,94,3,2,95,70,1,5,0,6,12,150,Edgardo Antonio
alfoned01,2001,1,NYN,NL,124,124,457,64,111,22,0,17,49,5,0,51,62,0,5,1,5,7,124,Edgardo Antonio
alfoned01,2002,1,NYN,NL,135,135,490,78,151,26,0,16,56,6,0,62,55,8,7,0,3,5,135,Edgardo Antonio
alfoned01,2003,1,SFN,NL,142,142,514,56,133,25,2,13,81,5,2,58,41,4,4,3,7,14,142,Edgardo Antonio
alfoned01,2004,1,SFN,NL,139,139,519,66,150,26,1,11,77,1,1,46,40,2,5,2,4,15,139,Edgardo Antonio
alfoned01,2005,1,SFN,NL,109,109,368,36,102,17,1,2,43,2,0,27,34,1,2,1,4,11,109,Edgardo Antonio
alfonel01,2006,1,SFN,NL,87,87,286,27,76,17,2,12,39,1,0,9,74,7,7,4,3,11,87,Eliezer Jesus
alfonel01,2007,1,SFN,NL,26,26,64,5,16,2,1,1,6,0,2,2,23,2,1,0,0,2,26,Eliezer Jesus
alfonel01,2008,1,SFN,NL,5,5,11,0,1,0,0,0,1,0,0,0,4,0,0,0,0,2,5,Eliezer Jesus
allanan01,1986,1,CLE,AL,101,101,293,30,66,7,3,1,29,10,1,14,36,0,1,11,4,7,101,Andrew Neal
allanan01,1987,1,CLE,AL,50,50,154,17,41,6,0,3,16,1,1,9,30,0,0,4,5,2,50,Andrew Neal
allanan01,1988,1,CLE,AL,133,133,434,44,114,11,0,5,50,5,9,25,63,2,3,8,4,6,133,Andrew Neal
allanan01,1989,1,CLE,AL,111,111,323,30,75,9,1,3,17,4,4,23,47,2,4,6,3,7,111,Andrew Neal
allanan01,1993,1,SFN,NL,13,13,24,3,4,1,0,0,2,0,0,1,2,0,0,1,0,1,13,Andrew Neal
allenbo02,1919,1,PHA,AL,9,9,22,3,3,1,0,0,0,0,,3,7,,1,0,,,9,Robert
allenbo04,1961,1,CLE,AL,48,48,12,0,2,1,0,0,0,0,0,0,5,0,0,1,0,0,48,Robert Gray
allenbo04,1962,1,CLE,AL,30,30,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30,Robert Gray
allenbo04,1963,1,CLE,AL,43,43,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,43,Robert Gray
allenbo04,1966,1,CLE,AL,36,36,9,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0,36,Robert Gray
